type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-2666,54,25,102.11037970143691,0.22011384080831023,101.95473571196834,102.26602369090548,772.636054485,1.1159646124109575,771.84694834,773.42516063,103.06308828683797,773.3470912220181
DDR4-2666,54,30,102.39327501605567,0.03263911399880369,102.3701956772152,102.41635435489614,779.434066305,5.236938696565865,775.73099144,783.13714117,103.17652991191565,779.3216304787779
DDR4-2666,54,35,103.92583179394262,0.029630642851168412,103.90487976545165,103.9467838224336,773.5584578,1.3862570209765683,772.57822606,774.53868954,103.07489647539649,776.6704207109458
DDR4-2666,54,40,104.06738318244275,0.038503103087267294,104.04015737715302,104.09460898773249,768.21208383,3.1239742267684356,766.00310047,770.42106719,103.11970845920715,775.762057261645
DDR4-2666,54,45,102.27479305768927,0.11727770831660142,102.19186519485658,102.35772092052194,766.631066155,5.097193579379835,763.02680601,770.2353263,103.21136885819445,773.4317951268781
DDR4-2666,54,50,102.30365501652412,0.18618645675753348,102.17200131038577,102.43530872266246,778.42385543,2.240151618036988,776.83982903,780.00788183,103.15763992917985,769.4660331096288
DDR4-2666,54,55,103.8311788640284,0.1193479378987739,103.74678712781956,103.91557060023726,773.52431475,0.11495426456462768,773.44302981,773.60559969,102.9861277038031,768.4068909138596
DDR4-2666,54,60,103.93334821501134,0.03101713359218167,103.91141578951533,103.95528064050733,766.877629255,3.039452289502217,764.72841193,769.02684658,102.97260445108655,768.6166691210857
DDR4-2666,54,65,101.94943154579624,0.16322196159903887,101.83401618991098,102.06484690168149,752.58945282,3.2311833951953726,750.30466113,754.87424451,103.04856175437085,766.1733499166917
DDR4-2666,54,70,102.19934881391642,0.048524327430637185,102.1650369329377,102.23366069489514,757.01307235,4.850637896930487,753.5831534,760.4429913,103.04520656538944,761.7623471913421
DDR4-2666,54,80,103.86726130188161,0.05933694800914064,103.82530374356944,103.90921886019379,767.68531894,0.6477217758135779,767.22731048,768.1433274,102.87415695703851,754.4615160460389
DDR4-2666,54,90,103.7506124494662,0.1541626415816087,103.64160300019822,103.85962189873419,743.05896692,2.7255459306527525,741.13171491,744.98621893,102.94126766383678,744.6235667623328
DDR4-2666,54,100,101.95504522977797,0.028700432186471055,101.93475095955593,101.9753395,719.931065655,0.3121866892997663,719.71031633,720.15181498,103.13363433177192,726.7877387023909
DDR4-2666,54,120,101.94544042642869,0.045604176569124646,101.91319340392623,101.97768744893114,703.08461661,3.3957241167604857,700.68347706,705.48575616,103.18362651779486,698.3304018854094
DDR4-2666,54,140,103.30797449938137,0.14297363551125739,103.20687687218046,103.40907212658227,664.269918405,1.292111431129075,663.35625765,665.18357916,103.19654437133734,656.4320887896752
DDR4-2666,54,160,103.34350180099932,0.15589443271657272,103.2332677904762,103.45373581152245,607.366616565,0.08188956256758356,607.3087119,607.42452123,102.54104813591564,596.0349708955257
DDR4-2666,54,180,100.16555454129781,0.009150188511220025,100.15908438095238,100.17202470164322,534.955277065,0.40584224707681527,534.66830326,535.24225087,100.74711578184457,526.9095453708053
DDR4-2666,54,200,97.90414930783983,0.2616689076971982,97.71912144878146,98.0891771668982,460.44198781499995,0.3006516988046326,460.22939496,460.65458067,97.37302035155726,452.9114455638704
DDR4-2666,54,220,95.75421685824426,0.12119747823076882,95.66851729952457,95.83991641696394,378.419384865,0.5150829050017227,378.05516625,378.78360348,92.4269198148009,380.1376274720521
DDR4-2666,54,260,86.21974971975303,0.06507795478084603,86.17373265662174,86.26576678288431,283.11754499,0.752025343481652,282.58578277,283.64930721,86.06339125434442,316.98908112194704
DDR4-2666,54,300,76.62720904419494,0.13015152899490967,76.53517801546084,76.71924007292904,258.36709536499995,0.8332397746367741,257.77790587,258.95628486,78.27927834718125,268.7897690719469
DDR4-2666,54,340,69.05006075833057,0.06271547268414907,69.00571422231029,69.09440729435084,240.43792052,0.2501125214825737,240.26106426,240.61477678,70.14902291625788,237.82338064623593
DDR4-2666,54,380,62.86929634392793,0.000326361558367399,62.869065571456886,62.86952711639896,222.70607207,0.07897733621830096,222.65022666,222.76191748,61.71792452015697,220.2817800181823
DDR4-2666,54,450,54.082256677775405,0.12568318393260214,53.993385246135546,54.171128109415264,215.935135245,0.28612587289926367,215.7328137,216.13745679,53.772800016560005,213.1802960287417
DDR4-2666,54,550,45.097814738782546,0.003042273831259389,45.095663526326234,45.09996595123885,219.25060508,0.10100676715354578,219.17918251,219.32202765,47.1696769006182,212.93495748193521
DDR4-2666,54,600,41.669550198705195,0.008621347171353759,41.66345398565737,41.67564641175303,217.317342905,0.18261772964941217,217.18821267,217.44647314,41.836271657664795,211.02463225307739
DDR4-2666,54,700,36.04894979972238,0.014876281562495456,36.038430680150704,36.05946891929406,204.34581082,0.20828432694828006,204.19853156,204.49309008,36.712846904683175,209.73762324762285
DDR4-2666,54,800,31.925760621452135,0.039510538115679845,31.897822452022208,31.95369879088206,202.75069635,0.32411309875352984,202.52151378,202.97987892,31.945410895698732,207.60396767402142
DDR4-2666,54,900,28.544136097427355,0.007329790550279303,28.538953152824575,28.549319042030135,210.62328573500002,0.06439380332854293,210.57775244,210.66881903,27.63762003524122,205.1429044485086
DDR4-2666,54,1000,25.888670555462625,0.03623824521625689,25.86304624653191,25.91429486439334,209.80489247,0.17134298980516868,209.68373468,209.92605026,23.408772223257408,203.57268583969744
DDR4-2666,54,1500,17.493636807790853,0.0014668909471640332,17.492599559254852,17.494674056326854,197.237756245,0.9840848843682892,196.54190315,197.93360934,18.392513107128796,202.2884244036718
DDR4-2666,54,2000,13.278637110721773,0.000724673287299872,13.278124689326178,13.279149532117367,194.795585805,0.8353952765221309,194.20487214,195.38629947,13.592888701979737,200.62353945447597
DDR4-2666,54,3000,8.920142006026964,0.0022248322529122423,8.918568812053927,8.9217152,203.22761077,1.481889960440847,202.17975633,204.27546521,9.027813483318175,198.10753823629415
DDR4-2666,54,5000,5.323900673610778,0.002590922884280497,5.322068614469772,5.325732732751784,201.79749854,0.32776925093420595,201.56573068,202.0292664,4.877009350283419,195.5730016829254
DDR4-2666,54,40000,0.724014720131662,0.0007701689146290093,0.7234701284694687,0.7245593117938552,190.089348325,0.19861457807594907,189.94890661,190.22979004,1.6505446793914977,193.8244906427506
DDR4-2666,54,100000,0.31868212614042046,0.0008305500667189938,0.3180948385561285,0.3192694137247124,190.033081485,0.39889291476838895,189.7510216,190.31514137,-0.3318836437088777,193.35056057158513
DDR4-2666,54,500000,0.08640868840635806,0.0012131841967868307,0.08555083763398173,0.08726653917873438,197.74792303499999,0.024758983318784795,197.73041579,197.76543028,-0.7505787333690108,194.63976692524483
DDR4-2666,54,1000000,0.057300616507206664,0.0002624611526221638,0.05711502844638949,0.05748620456802383,197.43609499500002,0.45789408843836993,197.11231498,197.75987501,0.7141562960597838,198.18066515954558
DDR4-2666,56,0,102.10575073407131,0.5902243745948111,101.68839907637373,102.52310239176889,596.570066955,1.992712688507263,595.1610063,597.97912761,102.25925446314315,586.2115691698605
DDR4-2666,56,5,102.58780971294905,0.24233100001196364,102.41645581954887,102.75916360634922,625.1553351,2.6575530598740245,623.27616131,627.03450889,101.94529316780826,649.1935709838464
DDR4-2666,56,10,101.19131296782356,0.40459165975488176,100.90522346159938,101.47740247404776,700.11973721,2.2064424801327855,698.55954677,701.67992765,101.85302928033823,694.3194941656178
DDR4-2666,56,15,101.2593825713782,0.06081404094744007,101.2163805506329,101.30238459212349,736.543872035,0.17448853310811366,736.42049001,736.66725406,101.92444176560076,724.3275569223194
DDR4-2666,56,20,103.09060579517983,0.16750157896057657,102.97216429283735,103.2090472975223,747.9428134899999,1.8950008480353364,746.60284554,749.28278144,102.10150958846354,741.9559774610957
DDR4-2666,56,25,103.25544200075812,0.2754968139157103,103.06063633544304,103.45024766607321,744.777856505,3.293168085720476,742.44923502,747.10647799,102.32621171379448,749.9429739890927
DDR4-2666,56,30,101.7815095916569,0.15423679411424354,101.67244770863024,101.89057147468355,739.4338662600001,3.2316441884003724,737.14874874,741.71898378,102.47793245120096,753.1330755619714
DDR4-2666,56,35,101.43052078198427,0.2359569606708941,101.26367401502571,101.59736754894283,750.0390565150001,0.04697769259727312,750.00583827,750.07227476,102.52741263694773,748.0511003663536
DDR4-2666,56,40,103.17038653199637,0.1559659161895494,103.06010197502478,103.28067108896798,748.857829565,3.2603804210891796,746.55239246,751.16326667,102.42420919951222,747.9515757224376
DDR4-2666,56,45,103.53661305596202,0.025686301926249915,103.51845009768637,103.55477601423769,740.239322165,4.344645471854838,737.16719389,743.31145044,102.42695210191926,747.0143508201298
DDR4-2666,56,50,101.60772481143732,0.35997548773131177,101.35318370300158,101.86226591987307,740.01663888,2.7067299747689098,738.10269176,741.930586,102.57403726832877,741.9375734693256
DDR4-2666,56,55,101.7834631768896,0.03393134296706391,101.75947009418282,101.80745625959636,749.819044765,3.181809430853774,747.56916574,752.06892379,102.66148894630396,740.9872379290691
DDR4-2666,56,60,103.3025637008501,0.2693700213856272,103.11209033207996,103.49303706962024,749.03926017,2.294115165007847,747.41707578,750.66144456,102.58842903595036,739.6446841864351
DDR4-2666,56,65,103.53299032414381,0.398067756557328,103.25151391411042,103.81446673417722,715.614234325,3.368500385476556,713.23234486,717.99612379,102.57899839880534,735.7200268102813
DDR4-2666,56,70,101.95154620655653,0.34724835529653186,101.70600453977048,102.19708787334258,713.2836834249999,3.9992599989703286,710.45577956,716.11158729,102.66053931700442,729.368869600491
DDR4-2666,56,80,101.86504357103283,0.07341718402858252,101.8131297823506,101.91695735971507,745.59066016,1.701003698453714,744.38786891,746.79345141,102.65555825019058,719.9671874656076
DDR4-2666,56,90,103.002975205893,0.4198480692811398,102.70609778903622,103.29985262274977,710.0065463000001,2.0537087306150967,708.55435493,711.45873767,102.51731306307033,705.7756081931717
DDR4-2666,56,100,103.26106406552171,0.2255373135475825,103.10158510170162,103.4205430293418,673.220413675,1.8452528100643226,671.9156229,674.52520445,102.54847409557206,685.077972841272
DDR4-2666,56,120,101.4181667581731,0.08574242285493315,101.35753770953701,101.47879580680919,656.873560035,3.6440709572550656,654.29681275,659.45030732,102.56962508997263,656.3715318572625
DDR4-2666,56,140,101.18631749796668,0.26761722872066507,100.99708354077595,101.3755514551574,625.98630314,0.5385835210927037,625.60546708,626.3671392,102.65236705957122,616.9761490976355
DDR4-2666,56,160,102.45238925227565,0.14612575523151686,102.34906273984545,102.55571576470587,568.87301558,2.554295543551673,567.06685588,570.67917528,101.99360747563179,561.1277256264116
DDR4-2666,56,180,101.26889365798044,0.40391418502309195,100.98328319873318,101.55450411722771,500.88820070500003,4.331065853817666,497.82567467,503.95072674,100.00702370765374,499.3685770565745
DDR4-2666,56,200,97.13769378807685,0.33082075095247043,96.90376819172113,97.37161938443256,440.914143705,4.54539312946011,437.7000654,444.12822201,96.61317184492802,432.8873370253623
DDR4-2666,56,220,93.78768397736152,0.22906704452481302,93.62570911683167,93.94965883789139,381.254209585,1.5491276482483893,380.15881092,382.34960825,92.04753259027704,367.9276222295929
DDR4-2666,56,260,86.17274713323917,0.15863565987733466,86.0605747824019,86.28491948407643,280.83670403,1.2285456922676912,279.96799104,281.70541702,85.94510770342282,310.89173071546685
DDR4-2666,56,300,77.08838882164628,0.1434677719760187,76.98694178720031,77.18983585609224,243.997857905,0.023034420590137918,243.98157011,244.0141457,78.1343678005708,267.73487900166725
