type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_mapped_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR5-4800,60,20,202.5796393512855,0.057020169504730676,202.5393200027643,202.61995869980672,0.7246247058785275,364.1497189136037,0.8018227128659561,363.64309169743814,365.07416314291305,202.56660020368258,362.18735061518703
DDR5-4800,60,25,202.972112863091,0.0442475421172221,202.9408251260091,203.00340060017294,0.7271040264492683,365.71594651831043,0.9581194242320193,364.6665053716388,366.54397846770235,202.8750517832404,365.3164330156503
DDR5-4800,60,30,203.20705958124995,0.020008675014316947,203.19291131146477,203.22120785103513,0.7298306531804439,365.8089305670073,0.6445115193391595,365.14086150042806,366.4269684282191,203.08478532519575,367.12969061360855
DDR5-4800,60,35,202.936783461737,0.0432315625334418,202.90621413070832,202.9673527927657,0.7308881813253667,365.1664262077431,0.8340341020416405,364.20338110263543,365.65252888197665,203.17180824001295,366.7519063590706
DDR5-4800,60,40,203.0839817139156,0.029836574670876175,203.06288406963844,203.10507935819277,0.7332123644308048,364.69929281872464,0.1191143495092814,364.6104719440334,364.8346503144247,203.16993939538582,365.75863658510485
DDR5-4800,60,45,203.29563018043976,0.01905058907215971,203.28215937972124,203.30910098115828,0.7337517500327749,364.78926971269226,0.6392250929623293,364.11822320313377,365.3910281191321,203.20662031806722,364.7456330717897
DDR5-4800,60,50,203.09059655882658,0.05055563444562917,203.05484832688288,203.12634479077025,0.7347478536375223,363.61056422312373,0.2254043674531598,363.46636867735947,363.8703129014214,203.19162162125028,362.8754416005662
DDR5-4800,60,55,203.2735632533574,0.035112139790064965,203.24873522120987,203.29839128550492,0.73526862164217,363.1887118613434,0.3001830499010458,362.85121874511543,363.42589569601006,203.12344925854785,360.9882464995695
DDR5-4800,60,60,203.0472326885452,0.05206426325028598,203.0104176949434,203.08404768214695,0.7362021033814032,358.2525695156901,0.4353302158503318,357.7681118374515,358.61093605467056,203.08171443183295,359.23434198858934
DDR5-4800,60,65,203.20543857230805,0.02440068423061316,203.188184683023,203.2226924615931,0.7365829667153654,358.18245590243305,0.6913676817622282,357.3879268147124,358.6470399676789,203.03219050522893,358.13788333133505
DDR5-4800,60,70,202.85470205565704,0.05859294679678922,202.81327058564733,202.89613352566676,0.7388763516316843,352.48062998472295,0.17210699039576915,352.28317947373245,352.5988690282993,203.02917152887048,357.1289936979372
DDR5-4800,60,80,202.7372505996393,0.1691200162968226,202.61766468928144,202.85683650999715,0.7383035040659877,356.8829862684226,0.8113769656903645,356.1262454172442,357.7397289795502,204.11069801893123,364.7163108962603
DDR5-4800,60,90,203.12369571776094,0.014259283760732355,203.11361288151886,203.13377855400302,0.7389202223954612,357.4063812242642,0.5650768906956496,356.93926688338126,358.03448248198157,204.6200215996613,364.18724207003993
DDR5-4800,60,100,203.31115617682462,0.026143976550045835,203.29266959371893,203.32964275993035,0.7395601593848293,357.9154292324387,0.30245203102367635,357.6422422015803,358.2404474429013,203.12391662973033,352.6152018468033
DDR5-4800,60,120,203.24582156240083,0.002687093208067036,203.24392150057173,203.24772162422994,0.7412259940089183,353.4315528855518,0.4061368062638989,352.96905653790463,353.73003164551005,200.89215790310755,334.0690021845761
DDR5-4800,60,140,202.99018275194874,0.09620306934105638,202.92215690924672,203.05820859465078,0.74220128086359,351.60972411338633,1.0822105730681233,350.495269095607,352.65651493224755,198.40041045037498,310.91708308407067
DDR5-4800,60,160,190.38785913543006,0.3757758436431683,190.1221454881839,190.65357278267626,0.7467073880714212,249.94051157361426,0.33161606417957384,249.71975100247155,250.32184903604852,193.86171774516552,281.8239226057307
DDR5-4800,60,180,181.13046775159404,0.02419560038374244,181.11335887848782,181.14757662470026,0.7469152354451453,220.934684014597,0.2400178285163312,220.65903791051338,221.0974665735117,187.07750096276573,250.35833825066823
DDR5-4800,60,200,181.57668030310458,0.17304117763771906,181.45432171297244,181.69903889323672,0.7468603335985258,222.23408545092752,0.657118121544112,221.78404065454183,222.98816265402843,177.87371403610763,219.3420514139321
DDR5-4800,60,220,172.84495537744158,0.09865637136425248,172.77519478824266,172.9147159666405,0.7469478677659404,204.13045201723136,0.8927790228894175,203.47976202193314,205.14826093540302,167.18032330176356,192.83857063071935
DDR5-4800,60,260,154.12051489165566,0.0690560791317022,154.07168486981948,154.16934491349184,0.7471639355002402,177.71518973527984,1.6704397901400194,175.9090724964465,179.20461383984616,155.36752816428123,173.8484830826338
DDR5-4800,60,300,140.67376676889884,0.037780111361810954,140.64705219596092,140.70048134183676,0.7471256012122875,162.64520744775862,0.9317941516606489,162.05854373244145,163.71963443721404,142.26174356649437,166.53199524495574
DDR5-4800,60,340,126.37610070225017,0.029016039627416633,126.35558326386645,126.3966181406339,0.7471623783561363,151.58529867226923,0.5879898826001656,151.23169698278429,152.26405219001504,127.67439717871133,154.53419363128268
DDR5-4800,60,380,114.61455647576877,0.05241448608107224,114.57749383722843,114.6516191143091,0.7471446137317298,143.95059905239242,0.03275106010903065,143.91297224857692,143.9726987385602,112.10890525484876,142.70571297273227
DDR5-4800,60,450,98.47517277974202,8.419605620240477e-05,98.47511324413973,98.47523231534431,0.7471646341880576,136.2849364147263,0.21399945936390344,136.04568043302342,136.45807328355687,98.17931139576952,135.78250645240144
DDR5-4800,60,550,82.03534907536917,0.002356639078488064,82.03368267989596,82.03701547084238,0.7470309167985103,130.87158228640524,0.11330093838875395,130.7409894512157,130.94367842367393,86.14355977054966,131.88775777554744
DDR5-4800,60,600,75.63639551050278,0.00802145971321153,75.63072348194456,75.64206753906102,0.7471061649327942,129.3129443041806,0.02573113879576531,129.28323340296654,129.32799537051505,75.9204260954107,128.87061733379358
DDR5-4800,60,700,65.4842337194583,0.008080333279764226,65.47852006100193,65.48994737791466,0.7469992994063753,126.84286436126256,0.12027167058819063,126.71289835499333,126.95023725301338,66.53437012073282,126.62062999830474
DDR5-4800,60,800,57.71992795584862,0.007340841559340451,57.71473719700239,57.725118714694844,0.7470116289628684,125.33837106208807,0.07159155251649728,125.27488807736454,125.41596867050501,57.82915773330042,124.87430853854693
DDR5-4800,60,900,51.60882519763627,0.0027033258541669224,51.60691365759303,51.61073673767951,0.7469661630973643,123.94352791159754,0.19351456940817946,123.72024288043144,124.06263599588628,49.949867216778486,123.5534300819999
DDR5-4800,60,1000,46.67158995969238,0.008908307239554181,46.6652908352344,46.677889084150365,0.7468989253579514,123.02463749407134,0.06720537969801321,122.96255501514547,123.09600102784113,42.27026005341687,122.23139379056943
DDR5-4800,60,1500,31.60793658143996,0.009100158670858305,31.601501797533924,31.614371365346,0.7466383946177145,120.19395791589857,0.025921182460563384,120.17199719128763,120.22255084846154,33.19286534586449,120.50171436618898
DDR5-4800,60,2000,23.92087744492641,0.00275273078756091,23.918930970319746,23.922823919533077,0.7464233250403596,118.65470182801505,0.114076128563402,118.58347151637291,118.786275543306,24.519324887597683,118.98868155536539
DDR5-4800,60,3000,16.088273743279306,0.0002899673970312771,16.088068705366542,16.08847878119207,0.7461411392015818,117.23626954691304,0.12771323724368425,117.08931494314047,117.3204206152291,16.308385526573414,117.3137078415392
DDR5-4800,60,5000,9.76294604430933,0.00027660102742946795,9.762750457847153,9.76314163077151,0.745284470419729,115.88542556061594,0.08583450833529496,115.79118241122242,115.95912220662876,8.83655774442375,115.65255289299992
DDR5-4800,60,40000,1.3268150342550018,0.0003985503273977761,1.3265332166158548,1.327096851894149,0.7302153170319197,113.60794161603566,0.058905703712115794,113.57065965717726,113.6758514861321,3.0322082236243304,113.98607190463733
DDR5-4800,60,100000,0.6074963248817671,0.0013302614048617165,0.6065556880216386,0.6084369617418955,0.7042334745520881,112.97598970435172,0.10638102392328713,112.90125139961037,113.09778374407358,-0.5334936690472603,112.31423742439094
DDR5-4800,60,500000,0.20319283891372075,0.0009123616049184752,0.20254770183598864,0.20383797599145284,0.6296272981268554,110.38356450554626,0.2037398621034042,110.21036411571572,110.60804562782941,-1.2893785668134115,110.63702200020052
DDR5-4800,60,1000000,0.17134886861930973,0.0039669982809513015,0.1685437772338937,0.17415396000472577,0.6043813646383682,108.91497678481271,0.30163692258114616,108.61554383738462,109.21877040011537,1.3357228971034658,108.95439818000578
DDR5-4800,80,0,208.44540485425335,0.004723762813951995,208.44206464953487,208.4487450589718,0.8467173826360335,289.8561547691427,0.4739551565857239,289.3098093353294,290.15695882093814,208.4524148473784,289.69675803358956
DDR5-4800,80,5,208.77867075205864,0.08502993317605315,208.71854550970602,208.83879599441127,0.8454096696388502,296.8251856049264,0.7000499733868067,296.24597844693983,297.6031120958762,208.82821090629406,298.0348506242185
DDR5-4800,80,10,209.1434888293839,0.09814201255095731,209.07409194678982,209.21288571197798,0.8442673158199125,304.0633874133791,0.7707242128770134,303.553112269403,304.9499759101388,209.03888501118618,302.8852277110164
DDR5-4800,80,15,209.14310207439115,0.043213558721999876,209.11254547397962,209.17365867480268,0.8466031819581958,305.64225011127763,0.4303262711038219,305.2896559495853,306.12176117177756,209.11942299511188,304.9385746146152
DDR5-4800,80,20,208.99062700150287,0.15136782586555705,208.88359378537987,209.09766021762587,0.8478146951400096,305.46125663135837,0.3423004702888032,305.24656356639633,305.85600493462874,209.10481069112834,304.8855766556472
DDR5-4800,80,25,209.10222300754629,0.05133346637444996,209.06592476537108,209.13852124972146,0.8493150950942507,301.8089017794013,0.428013301272093,301.32126984333445,302.122407827515,209.03003393229312,303.41691915474496
DDR5-4800,80,30,208.96284144606392,0.04325072699757427,208.93225856371268,208.99342432841513,0.8508028430777752,300.22651425989744,0.8730473230884612,299.2349386335602,300.87976623182107,208.9734754592749,301.7698978965645
DDR5-4800,80,35,208.5866523816033,0.02935985061619632,208.56589183213796,208.60741293106864,0.8512727500630335,299.42770137808026,0.3660111874173864,299.03910311861034,299.7659023280518,208.87838365446186,299.98590219513176
DDR5-4800,80,40,209.02142415345585,0.05015745580805088,208.98595747632692,209.0568908305848,0.8519476631039649,298.16188255365387,0.29957210717041616,297.8816289153194,298.4776136752876,208.83589875365607,298.7949024601913
DDR5-4800,80,45,208.8416176219332,0.08898328233062308,208.778696939585,208.90453830428143,0.8521263556973214,297.941427980932,0.46617162005892665,297.6513989563813,298.4791616715485,208.88638207131788,298.0476317066732
DDR5-4800,80,50,208.92949693430685,0.07446023641576806,208.8768455962085,208.9821482724052,0.8523548044060447,298.29786604849056,0.8865597426961197,297.30180567117395,299.00055686092475,208.8731897126019,297.45472314635504
DDR5-4800,80,55,208.7422602913623,0.10261670929242839,208.66969932035857,208.81482126236602,0.8527050458949719,297.44364655377757,0.4118902854740335,296.98872358569565,297.79126388287625,208.90936371690066,296.70203965576377
DDR5-4800,80,60,209.01324735005815,0.008957461288919248,209.00691346843854,209.01958123167776,0.8534156265764463,295.8167774376778,0.6009024319575822,295.260196032112,296.45388088684285,208.96399398085464,295.930621841817
DDR5-4800,80,65,209.13590756999736,0.07078468264361844,209.08585524089594,209.1859598990988,0.8536168315951573,294.6132480156784,0.23580146767942706,294.38258278869733,294.8538702813997,208.88783621923918,295.44569749104676
DDR5-4800,80,70,208.60130321490948,0.037691074022028925,208.5746516008783,208.62795482894066,0.8542289407280022,292.72760894830213,0.7485973784223228,291.8726687781756,293.2655598647742,208.89093406156078,294.21356162190784
DDR5-4800,80,80,208.88207862372485,0.0954456850347967,208.81458833260174,208.94956891484793,0.8542843742359473,292.960446305218,0.3947756178904482,292.51663436352175,293.2724689159649,209.75986376162376,297.49795879489545
DDR5-4800,80,90,208.70944946412914,0.05750501365191836,208.66878727902366,208.75011164923464,0.854696239970284,291.71357415131996,0.515416463161049,291.1753749841572,292.2026973082893,210.12848134528105,295.3652130134289
DDR5-4800,80,100,208.2866088513436,0.007312427303601146,208.2814381844103,208.2917795182769,0.8553363229481823,289.33771304865496,0.1516083649875888,289.1975846021555,289.4986514167174,208.92354546092182,286.26150465326754
DDR5-4800,80,120,208.37255773724786,0.0807863577215614,208.31543315587558,208.42968231862014,0.8562178071378381,282.2825994321115,0.8042291699358854,281.4232144483947,283.01705026281775,206.55054924003153,272.0173033333318
DDR5-4800,80,140,207.6214637250725,0.09401863695553947,207.5549825093233,207.68794494082167,0.8569191814421862,279.1287902143261,0.623324606021613,278.4097760517174,279.5165380454097,203.37863711127758,253.9526197486026
DDR5-4800,80,160,195.84909311781195,0.04330236662442716,195.8184737207304,195.87971251489353,0.8653298897037385,214.42590076110534,0.5742027356625172,213.8521335047809,215.0005379875418,197.78299721351544,232.30473392385056
DDR5-4800,80,180,186.38201915254433,0.22413956106334595,186.22352854898426,186.5405097561044,0.8676041559732764,193.5678886292748,1.9791695203175617,192.18686086664883,195.835324743704,189.7194611325973,209.14806688061736
DDR5-4800,80,200,180.94283573770912,0.021513606207502086,180.92762332087202,180.95804815454622,0.8682295134659197,185.93576486660254,0.10745081576267052,185.85655320967055,186.05807385620903,179.05614143419206,186.65801917003824
DDR5-4800,80,220,170.9559563728924,0.016811806931065015,170.94406863020745,170.96784411557735,0.8693405557346239,172.54662320538907,0.7383301379549877,171.6989054104632,173.04898240690972,166.72331940634945,167.54108152717106
DDR5-4800,80,260,151.9229139722375,0.06770515222831097,151.8750391999756,151.9707887444994,0.8705080422948028,155.79804469936957,1.5480673370436089,154.612701471403,157.5494801175669,153.35347461924897,153.59338585108264
DDR5-4800,80,300,137.5924306866323,0.0003075634639929314,137.59221320642126,137.59264816684333,0.8705342940182501,145.63060477018732,0.6880204848231573,145.14693048749166,146.41825926077425,138.90040304512445,147.77850183523597
DDR5-4800,80,340,122.86352276850621,0.009062718972310304,122.8571144584649,122.86993107854752,0.8698524644753365,138.5438713226622,0.13935870565328184,138.39860986350334,138.6764618738194,123.59898796485903,140.09349782461427
DDR5-4800,80,380,110.38067496545571,0.057503048648970434,110.34001416981712,110.4213357610943,0.8687195242704404,134.2155007340524,0.05978914639279102,134.1543059625368,134.27377738968394,108.12192624987065,133.43185063225408
DDR5-4800,80,450,94.15828819650577,0.0002171040764484243,94.15813468074109,94.15844171227045,0.8677981627435585,130.01268191369732,0.03676263558972269,129.97393350620234,130.04706984659364,94.09575707496899,129.3572709940037
DDR5-4800,80,550,77.95706279774043,0.033758341180658395,77.93319204576999,77.9809335497109,0.8670647290833418,126.7840395411427,0.13752459239643394,126.70184701511204,126.94280612757191,82.0844778312522,127.04607084875954
DDR5-4800,80,600,71.79654199270283,0.003614038246000878,71.7939864817516,71.79909750365404,0.8669879875021976,125.58390609360758,0.11886282793094635,125.45061530987124,125.67889839169064,72.05586878237466,125.30538901433322
DDR5-4800,80,700,62.147390763368904,0.022002645474922693,62.13183254354954,62.162948983188265,0.8665924812138661,124.00247745696377,0.0428134543029786,123.95639912159031,124.04102733470069,62.986204428488264,123.85878586757791
DDR5-4800,80,800,54.72124950944635,0.03472436488735193,54.696695675562104,54.74580334333059,0.8665292036042187,122.62046608567334,0.22760411742008219,122.35948028020401,122.77776274326087,54.70926567129978,122.571517317304
DDR5-4800,80,900,48.85715251862203,0.006248799247089316,48.852733950300134,48.86157108694392,0.8662798819981092,121.76614551101729,0.07461065047818813,121.68402193355519,121.82975807985453,47.265890265998365,121.47069394038931
DDR5-4800,80,1000,44.19808879585719,0.004927647491777042,44.19460442290046,44.20157316881392,0.8662090073680602,121.03447228216667,0.16847748513922267,120.83993930297659,121.13327272235117,40.025148822214675,120.38205814096557
DDR5-4800,80,1500,29.891059422658245,0.0023916812055203747,29.889368248659387,29.892750596657105,0.865768605406597,118.76128195776532,0.10901155420815503,118.64633588006521,118.86318548577425,31.429796607557833,119.07268778618274
DDR5-4800,80,2000,22.63196662829828,0.004616123630167491,22.628702535976593,22.63523072061997,0.8654517761654797,117.64494026017057,0.03671231191938752,117.60313816403513,117.67194314529598,23.221949875489486,117.9131569296833
DDR5-4800,80,3000,15.29591016153946,0.005508336946821346,15.292015179131301,15.299805143947617,0.8649720161278709,116.45632524531493,0.1086496469737346,116.38615820535786,116.58147643799164,15.462124848991117,116.57914463367419
DDR5-4800,80,5000,9.320274761356572,0.0004507867135845383,9.319956007014527,9.320593515698615,0.8636800114370669,115.40970684221571,0.16189188481438382,115.25367122010536,115.57687983171404,8.404073109399256,115.22745217105278
DDR5-4800,80,40000,1.282364039916705,0.00028982064741515576,1.2821591057715898,1.28256897406182,0.8352301032298408,113.7690679922564,0.02116819881993875,113.7470556165953,113.78927657812206,2.9175487175388213,113.84198509329636
DDR5-4800,80,100000,0.5896353872805766,0.005138111591319772,0.5860021937318611,0.593268580829292,0.791940777989899,112.95119633923078,0.10046479280099825,112.8462438402157,113.04647333996321,-0.463152599750849,112.42303159676983
DDR5-4800,80,500000,0.19810247274725337,0.0004799142840093878,0.19776312210264205,0.1984418233918647,0.6706224988406038,110.50521923554906,0.2502616422877808,110.21837339744316,110.67898170752508,-1.2037351156304368,110.97087987783834
DDR5-4800,80,1000000,0.14530879024533688,0.001067157573517943,0.14455419588850776,0.146063384602166,0.619549328932441,109.57831458653345,0.498159999193347,109.00640615594651,109.91769112921908,1.2300968967393757,109.48581813286698
DDR5-4800,100,0,236.73648929485853,0.19376599373423,236.59947604672573,236.87350254299136,0.9997451178026062,265.4477322834944,1.1954790028906148,264.4890507548963,266.78722846479434,237.18268846063683,267.91594293762574
DDR5-4800,100,5,236.82942492143695,0.12627441539030182,236.7401354260241,236.91871441684978,0.9997506968622945,258.1332613071767,6.632424664319972,250.49109368440804,262.386794476301,236.18318046145652,253.21732005973772
DDR5-4800,100,10,235.75127308788188,0.1568335750407429,235.64037500345285,235.86217117231092,0.999714539288428,240.9087494470992,1.8775537109570992,239.7860764131906,243.07629637422073,235.1011553264833,241.14339108006342
DDR5-4800,100,15,233.0320275728472,0.050024732456141134,232.99665474530042,233.06740040039398,0.9997028045032373,228.830979864738,0.4433673475110703,228.35742861578427,229.23623847292473,233.97372991027981,231.40739736295657
DDR5-4800,100,20,232.62340330164199,0.09076765182862923,232.55922087952158,232.68758572376237,0.9997102143301203,222.8347971385663,0.6188848083516973,222.1327319729281,223.30135800106856,232.8380210674087,223.72258027277084
DDR5-4800,100,25,231.59031748875304,0.0049125881314296075,231.58684376437213,231.59379121313395,0.9997444617390465,217.8338159430992,0.3612176735995431,217.52703356836955,218.23193481307695,231.73114565243299,217.80218117386028
DDR5-4800,100,30,230.90767592547172,0.13956105600110424,230.80899135638379,231.00636049455966,0.9997643337187283,213.9404000892815,0.45619265032323675,213.5340308576873,214.43386003975087,230.64766970909204,212.86432607978844
DDR5-4800,100,35,230.3955302811516,0.030219014876041922,230.37416221081196,230.4168983514912,0.9997419971238317,211.7838403586784,0.8824226454842109,210.78994467018396,212.47520591188626,230.11745036980403,210.57374425946205
DDR5-4800,100,40,228.73461460788528,0.11678995591144499,228.65203163808582,228.81719757768474,0.9997554229901746,207.01616669624863,0.1983170496278246,206.8630979315318,207.2402040179816,229.47021911891338,208.34065231627704
DDR5-4800,100,45,228.00375149731832,0.5154792083101566,227.63925265356153,228.36825034107508,0.9997244386147839,205.68373685778374,0.4592762868546728,205.26238910975255,206.173309036005,228.4405989585586,205.98536284305231
DDR5-4800,100,50,228.06535973268296,0.27710986224046186,227.86941346995906,228.26130599540684,0.99976665760747,204.68177748586288,0.2764775582800886,204.40337816437625,204.95629234744985,227.25636002556445,203.52403343635572
DDR5-4800,100,55,227.15311049713108,0.07978224415957991,227.09669593126756,227.2095250629946,0.9997525685971183,202.93511735549495,0.18114409049149324,202.8089273256856,203.14267772542473,225.7561189773286,201.16728879616545
DDR5-4800,100,60,223.10236489427896,0.340080228092463,222.86189185884732,223.3428379297106,0.9997265887457583,197.7665954505619,0.29949203128440616,197.424867767888,197.98341709834784,223.87406024630056,198.82070548532204
DDR5-4800,100,65,221.8451550114444,0.05974534942547653,221.8029086697213,221.88740135316752,0.9997476777838279,196.10655706836064,0.45592252209844075,195.60067045835285,196.48569228878594,222.210377611622,197.4429510965977
DDR5-4800,100,70,219.8969310572456,0.42634614911287894,219.59545880407512,220.1984033104161,0.9997566320792555,193.19127161435281,0.6348467878591764,192.4605334269582,193.607105747112,221.44148805739854,195.68164249408443
DDR5-4800,100,80,217.59296512634728,0.18191281642576618,217.46433334026787,217.72159691242666,0.9997410366185498,192.45020422948832,0.3547282846009148,192.0737973105803,192.77830239736454,223.31617294913207,193.82530026654595
DDR5-4800,100,90,215.66453737101676,0.011802158258107903,215.6561919848798,215.6728827571537,0.9997105887740687,189.86198451093705,0.3295613228966996,189.59997861949165,190.23199655729263,219.2350719751856,188.5996255871406
DDR5-4800,100,100,215.30555017454088,0.560599742300856,214.9091462952285,215.70195405385323,0.9997420670963104,187.37399714466721,0.381679322647245,187.0253119947659,187.78177730231437,209.65599223558152,180.5597017390395
DDR5-4800,100,120,210.96777611962943,0.1641523491850906,210.85170288037295,211.0838493588859,0.9997232993218742,175.48246428546824,0.1890633699546747,175.27774088816224,175.65048575723412,195.36461136646048,170.35231742388152
DDR5-4800,100,140,193.65252982421967,0.032560471209883535,193.62950609422853,193.6755535542108,0.9996926833404924,161.72786658741697,0.7329189165585034,160.88344666601338,162.19892719296487,178.43704606121364,159.24207821319936
DDR5-4800,100,160,138.60227011116737,0.07490502722942534,138.54930425846848,138.65523596386626,0.9995669817294102,137.50076699111594,1.0025412561409552,136.36469951339967,138.26141948508695,159.32044535095565,148.03839664086948
DDR5-4800,100,180,127.64349719629374,0.07855144332619755,127.5879529380458,127.69904145454169,0.9995321616425605,133.01818375384673,0.6328839330100156,132.3139759497408,133.53943433526254,139.544029791666,138.2109589173146
DDR5-4800,100,200,120.01401017663983,0.005069646440913742,120.01042539526324,120.01759495801642,0.9995229861753545,131.56581152534392,1.045904839499278,130.58657790634615,132.66759095445985,120.78894729656592,130.67168845110544
DDR5-4800,100,220,111.79942965253984,0.026105494311632654,111.78097028048586,111.81788902459382,0.9994392254352273,128.69356441003958,0.24273806167741388,128.43916452985286,128.9226578843127,105.7647839846855,126.5872356739741
DDR5-4800,100,260,98.08468536432277,0.014017118240055344,98.07477376496253,98.094596963683,0.999279783602552,126.52254575788015,0.2671010846443492,126.21528004967224,126.69928332660703,95.86593776936637,124.99375833476361
DDR5-4800,100,300,88.79877447113553,0.013587772809750242,88.78916646484053,88.80838247743053,0.9992110089751713,125.00893031815328,0.06470977001067378,124.94841460313879,125.07714526343143,89.62699330707794,125.03319505656386
DDR5-4800,100,340,79.64330832406009,0.01794938111615602,79.63061619495475,79.65600045316543,0.9993268991335308,123.6506572069621,0.12182465369474949,123.5800374674766,123.79132781675585,79.90306891639631,123.63257662327301
DDR5-4800,100,380,72.21532336973557,0.0016327523258099176,72.214168839494,72.21647789997715,0.9991640832704081,122.6597657152118,0.10390513559255203,122.5811348361923,122.77756150800167,70.32937239199158,122.21888264318041
DDR5-4800,100,450,62.017785270235706,0.0051335518793217474,62.014155300890266,62.02141523958115,0.9990857483002515,121.21885145221684,0.11636564351843165,121.13941072481104,121.3524219150853,61.61766107637066,121.1576953252856
DDR5-4800,100,550,51.59809297137993,0.010218071841141065,51.5908677034904,51.605318239269444,0.9986421163780623,119.86759144490914,0.11805059666298937,119.74348212650835,119.978468242398,54.15170775922263,120.19236909141395
DDR5-4800,100,600,47.560328186817785,0.021530202030538025,47.545104034961675,47.575552338673894,0.9988647399729343,119.2486800794515,0.28649747523160524,118.92156976586789,119.45501298015887,47.76732858904842,119.39280705729631
DDR5-4800,100,700,41.238519716170345,0.019043388446498305,41.22505400706306,41.25198542527764,0.9982700372004789,118.61740725714994,0.16081073151920658,118.47537801913045,118.79201175516553,41.86512491272575,118.68430193634072
DDR5-4800,100,800,36.333236483502674,0.013459094236570605,36.323719466699366,36.34275350030598,0.9984785140413004,118.1583525190786,0.14798577342769464,117.98960733700001,118.266040057704,36.38451231709395,118.03458023739961
DDR5-4800,100,900,32.489082015909695,0.0030224095619783347,32.4869448496129,32.49121918220649,0.99832998153716,117.58048272103122,0.11151887001939291,117.49908630067559,117.70759519759699,31.436656702205646,117.47365335350025
DDR5-4800,100,1000,29.375954329636244,0.002777359373321118,29.373990439989576,29.37791821928291,0.9982870757216484,117.2548994485641,0.18824890060213775,117.1308117496438,117.4715050358846,26.61735901019658,116.93440143530631
DDR5-4800,100,1500,19.9053480716113,0.01110600843976082,19.89749493773163,19.913201205490967,0.9972761518332831,116.16068650345653,0.13665022951590497,116.00964736378931,116.27574932736955,20.912406033923986,116.36413245288662
DDR5-4800,100,2000,15.067101647502227,0.012455037694331251,15.058294605888632,15.075908689115824,0.9964307295084689,115.50825058540134,0.21459191907927233,115.2688284699465,115.6832561248378,15.45730502336216,115.89380941752339
DDR5-4800,100,3000,10.183001360258242,0.009393359679568515,10.176359251930695,10.189643468585789,0.9940017217780253,114.9629105631388,0.14466851796207822,114.86417483917393,115.12897213831606,10.301532411410772,115.0991189082327
DDR5-4800,100,5000,6.186054772130909,0.007834454732147266,6.180514976062908,6.191594568198909,0.99086712446275,114.4935589813963,0.11763787370925533,114.3911997724816,114.62207301281605,5.609537630851079,114.30653656725832
DDR5-4800,100,40000,0.8917057049482978,0.008329601378001745,0.885815787329332,0.8975956225672637,0.9350749773240485,113.7239585518222,0.17053588811847037,113.5330493887592,113.86121932584113,1.9625940750960496,113.34565226495454
DDR5-4800,100,100000,0.43314650466000193,0.0010424255051579869,0.4324093985164229,0.43388361080358095,0.8560748935411133,112.51363698393311,0.11553861572064356,112.38428873013711,112.60661205874081,-0.28237029665042,112.16844642819025
DDR5-4800,100,500000,0.1681546870390114,0.002190001432330161,0.1666061221754025,0.1697032519026203,0.6872868000447736,109.72312520888404,0.5509106538444114,109.09855978805852,110.14000751227425,-0.7684275251844426,110.72689948383454
DDR5-4800,100,1000000,0.13085055636234696,0.0016909976898579118,0.12965484042887765,0.13204627229581628,0.6200234141363035,109.39491457292085,0.2659060855394094,109.13618892681104,109.66746198439465,0.8613503486978686,108.97299185875654
