--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) Platinum 8480+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel SapphireRapids processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,1.999951638 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Group 1 Raw,Custom,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Counter,HWThread 2,HWThread 3,HWThread 4,HWThread 5,HWThread 6,HWThread 7,HWThread 8,HWThread 9,HWThread 10,HWThread 11,HWThread 12,HWThread 13,HWThread 14,HWThread 15,HWThread 16,HWThread 17,HWThread 18,HWThread 19,HWThread 20,HWThread 21,HWThread 22,HWThread 23,HWThread 24,HWThread 25,HWThread 26,HWThread 27,HWThread 28,HWThread 29,HWThread 30,HWThread 31,HWThread 32,HWThread 33,HWThread 34,HWThread 35,HWThread 36,HWThread 37,HWThread 38,HWThread 39,HWThread 40,HWThread 41,HWThread 42,HWThread 43,HWThread 44,HWThread 45,HWThread 46,HWThread 47,HWThread 48,HWThread 49,HWThread 50,HWThread 51,HWThread 52,HWThread 53,HWThread 54,HWThread 55,HWThread 56,HWThread 57,HWThread 58,HWThread 59,HWThread 60,HWThread 61,HWThread 62,HWThread 63,HWThread 64,HWThread 65,HWThread 66,HWThread 67,HWThread 68,HWThread 69,HWThread 70,HWThread 71,HWThread 72,HWThread 73,HWThread 74,HWThread 75,HWThread 76,HWThread 77,HWThread 78,HWThread 79,HWThread 80,HWThread 81,HWThread 82,HWThread 83,HWThread 84,HWThread 85,HWThread 86,HWThread 87,HWThread 88,HWThread 89,HWThread 90,HWThread 91,HWThread 92,HWThread 93,HWThread 94,HWThread 95,HWThread 96,HWThread 97,HWThread 98,HWThread 99,HWThread 100,HWThread 101,HWThread 102,HWThread 103,HWThread 104,HWThread 105,HWThread 106,HWThread 107,HWThread 108,HWThread 109,HWThread 110,HWThread 111
Runtime (RDTSC) [s],TSC,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00,5.000080e+00
INSTR_RETIRED_ANY,FIXC0,16796639002,16278520295,16440763756,16397732192,16232346371,15956449688,16540976784,16647973620,16043617562,16338163729,16821798231,16514445509,15913450286,16521917582,16520936002,16886409574,15721504283,16329394258,16429285175,16317372491,16466464577,16468831727,15774021514,16676657021,16265086600,16289796915,16570714191,16315714370,15640099007,16413858908,16429310690,16133445727,16583852388,16716604718,16613750643,15865660695,16459909484,16743453334,16210157028,15751230205,16739726225,22954319284,16774981905,15751190162,16664814599,16721528629,16400225533,15697600182,16460612439,16425863512,16432360603,16247986543,16618498288,15731577731,483026,34318006,29014,3616861,1205863,312087,2398601,2129731,21265275,1581928,9071,381836,6362400,17962265,5351575,2495,9087,36453,0,30020,281842,1971015,9337,2223566,13707,15224198,144449154,388465,19674081,9366,7287346,13721,15936,14913,15920,18415,6865,15920,730542,182495,7764,7506,31857,7747,5032,27689,6856,2495,0,4997,0,0,631,5004,4984,0
CPU_CLK_UNHALTED_CORE,FIXC1,14927420452,14862165132,14927436849,14863886407,14861100614,14928872115,14926872193,14927799656,14924794375,14860641199,14927794035,14866223772,14924412860,14927403929,14927700881,14926639220,14862605491,14925845020,14871120139,14862935789,14927125525,14881200438,14925459695,14926477029,14862755902,14867772662,14924956563,14866711973,14859777667,14868640419,14868582332,14869443525,14925845911,14925523854,14925300822,14924689292,14864911827,14927097738,14867514254,14865579515,14925868107,14925217735,14924751293,14874610817,14925482624,14925858491,14926561315,14871088328,14874599041,14873543438,14925046502,14869645053,14925331035,14926058645,991262,9921052,101970,3015167,1008908,388673,1947872,1429871,12215036,1654928,20084,433646,4147126,10416257,2106977,5922,18765,86539,0,86224,1243849,1299813,23288,1874196,27675,6786150,54313201,491313,13334873,20535,5394219,29196,32162,49138,32013,38964,14323,29822,1076959,347923,16595,10590,89100,17392,9295,56213,15439,2828,0,9438,0,0,18957,7980,6695,0
--------------------------------------------------------------------------------CPU_CLK_UNHALTED_REF,FIXC2,9963637680,9920064800,9963871200,9921223920,9919108320,9964288560,9963379760,9963971040,9961719200,9919088720,9963860960,9922671200,9961600560,9963489680,9964026800,9963501120,9920391600,9962625600,9926276240,9920518800,9963615840,9932807120,9962589440,9963063920,9920701600,9923821840,9961778560,9923023200,9918642720,9924215840,9924138160,9924773680,9962414800,9962145760,9962077840,9961699440,9921538800,9963450160,9923631360,9922221520,9962333760,9961884960,9961653040,9928335840,9962218320,9962407040,9962934640,9925785680,9928068880,9927402000,9962069440,9924589680,9962299200,9962700720,662240,6622000,67920,2014320,673600,259600,1298560,954640,8154080,1104480,13360,289440,2769920,6952960,1405600,4000,12480,57920,0,57280,830480,867280,15520,1251840,18480,4529280,36250400,328080,9024640,13840,3599440,19360,21600,32320,21520,26000,9520,19920,720480,232000,10960,6960,59360,11600,6160,37440,10240,1920,0,6320,0,0,12640,5280,4480,0

LONGEST_LAT_CACHE_MISS,PMC0,268154019,271503846,270684700,272667947,272484962,274940467,269297574,270729824,275552986,272972973,271657149,272050312,274811947,272029064,273245443,267218928,274107972,270368395,272381604,272267269,270758832,271790434,273565973,267107656,271793498,271519492,272357739,271932330,273865493,270465753,272769487,273665934,271342139,268428983,269769697,273989813,272663191,269697950,271992924,274188308,270443004,203033793,265361088,275059044,269156134,269341640,270735722,273994456,271194190,270349484,271356094,271576069,269030461,273912531,6805,2734,163,1713,292,2363,249,1409,26986,4504,12,584,1372,2599,1625,21,32,121,0,184,13544,2454,20,7017,8,16468,20764,1568,7637,10,1211,7,13,95,13,32,1,16,2003,1231,30,16,51,38,12,75,5,0,0,10,0,0,152,9,11,0
CAS_COUNT_RD,MBOX0C0,2292676194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX0C1,47982993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX1C0,2293219040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX1C1,47823277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
