--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) Platinum 8480+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel SapphireRapids processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,1.99995709 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Group 1 Raw,Custom,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Counter,HWThread 2,HWThread 3,HWThread 4,HWThread 5,HWThread 6,HWThread 7,HWThread 8,HWThread 9,HWThread 10,HWThread 11,HWThread 12,HWThread 13,HWThread 14,HWThread 15,HWThread 16,HWThread 17,HWThread 18,HWThread 19,HWThread 20,HWThread 21,HWThread 22,HWThread 23,HWThread 24,HWThread 25,HWThread 26,HWThread 27,HWThread 28,HWThread 29,HWThread 30,HWThread 31,HWThread 32,HWThread 33,HWThread 34,HWThread 35,HWThread 36,HWThread 37,HWThread 38,HWThread 39,HWThread 40,HWThread 41,HWThread 42,HWThread 43,HWThread 44,HWThread 45,HWThread 46,HWThread 47,HWThread 48,HWThread 49,HWThread 50,HWThread 51,HWThread 52,HWThread 53,HWThread 54,HWThread 55,HWThread 56,HWThread 57,HWThread 58,HWThread 59,HWThread 60,HWThread 61,HWThread 62,HWThread 63,HWThread 64,HWThread 65,HWThread 66,HWThread 67,HWThread 68,HWThread 69,HWThread 70,HWThread 71,HWThread 72,HWThread 73,HWThread 74,HWThread 75,HWThread 76,HWThread 77,HWThread 78,HWThread 79,HWThread 80,HWThread 81,HWThread 82,HWThread 83,HWThread 84,HWThread 85,HWThread 86,HWThread 87,HWThread 88,HWThread 89,HWThread 90,HWThread 91,HWThread 92,HWThread 93,HWThread 94,HWThread 95,HWThread 96,HWThread 97,HWThread 98,HWThread 99,HWThread 100,HWThread 101,HWThread 102,HWThread 103,HWThread 104,HWThread 105,HWThread 106,HWThread 107,HWThread 108,HWThread 109,HWThread 110,HWThread 111
Runtime (RDTSC) [s],TSC,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00,5.000136e+00
INSTR_RETIRED_ANY,FIXC0,44330164426,44322781481,44002722867,44003391932,44003692675,43984287985,44317879092,43985360611,44326779970,44316717565,44011931141,44312860990,43994031721,44321730872,43986218193,44328992712,44328964329,44324105422,44321700960,43993189674,44008848738,44318028459,43982171646,43921654554,44307883759,44316358761,44318185681,43979244297,43994612534,44298578336,43972119568,43976476604,43951586070,43995224956,44300480681,44314305793,43988414754,44316425128,44309806521,43952621237,44316451374,44324520422,44306658976,44321260275,43987615729,43988159213,44328232961,44312265232,44314639892,43990452344,44020141023,44317738770,44313076557,43972645397,1404631,996524,3914030,1635033,1071325,794445,14395,18471,520786,832235,6870,13894,9588192,6842,1176874,1135672,1091131,1179007,925110,494588,925450,18923983,1324069,881398,5987836,963216,680979,1874333,0,955409,991957,1068598,25942,6870,837617,6611,9365,28951,6611,369372,310005,21574,803726,0,160871,872222,717242,621285,3662427,1268422,342452,924068,459215,817356,1147131,607908
CPU_CLK_UNHALTED_CORE,FIXC1,14949844273,14951034518,14885248682,14884749120,14882461135,14879556547,14950259891,14880003819,14949215973,14950038110,14884899597,14948635023,14884679013,14948305341,14885885967,14948464237,14948558231,14948782444,14947716577,14885031805,14889612475,14947938361,14882670922,14882105882,14947737043,14947560519,14948546618,14885438470,14889021760,14948177337,14884244771,14886351178,14882899348,14888337627,14947724518,14948465990,14889514043,14947918747,14948294443,14885125342,14946068167,14947472321,14946575933,14947326731,14890457293,14889892597,14948615972,14949053590,14948557124,14891078732,14898716665,14946519686,14947915352,14890992509,6246592,6157215,1552718,6219710,4999482,4830955,42755,55850,3975306,4606862,14138,61919,9502759,20486,6117472,5959990,6580320,4666020,5867591,3420760,4829472,14629610,5742408,3806355,8027218,2486668,4150993,7333103,0,4700910,5914916,6350989,64411,13565,5931985,17308,24534,45509,15790,3276683,2230589,37663,4161423,0,446570,4164587,4857641,2268128,6470410,5304948,893007,4604940,3745174,5942941,5214955,4271283
CPU_CLK_UNHALTED_REF,FIXC2,9978544720,9979252320,9935136080,9935307920,9933586960,9931449600,9978763360,9931934560,9978267040,9978747200,9935218720,9977663760,9935097680,9977513520,9936005680,9977493360,9977852400,9977921280,9977137200,9935291840,9938492960,9977228640,9933857520,9933152720,9977060400,9976848240,9977549280,9935579840,9937815200,9977458160,9934529760,9936336240,9933719040,9937215600,9977070960,9977553520,9938418960,9977092640,9977603040,9935336400,9976556640,9977347680,9976845840,9976960000,9939070960,9939001200,9977971760,9978205280,9977928560,9939728800,9944466160,9976570080,9977417040,9939374480,4169680,4109920,1036480,4151440,3337360,3224480,28400,37440,2653040,3074880,9360,41360,6343120,13760,4083280,3978240,4391920,3114400,3916320,2283520,3223840,9766400,3832880,2540880,5358000,1659840,2770960,4894400,0,3137920,3948800,4238960,42800,8960,3959600,11520,16400,30240,10560,2187120,1488640,25040,2778160,0,298160,2780080,3242160,1513920,4318240,3540720,595600,3073680,2499920,3966880,3481040,2850800
LONGEST_LAT_CACHE_MISS,PMC0,6430486,6403646,6426978,6387659,6368974,6379715,6508524,6401227,6456046,6429247,6372460,6375227,6408299,6519932,6440647,6421889,6478605,6425055,6503395,6355568,6434809,6350855,6349073,6419668,6403941,6494559,6472050,6412462,6423144,6450706,6402399,6388516,6361998,6409303,6374310,6416272,6423848,6507356,6492908,6421585,6472117,6448015,6463725,6468970,6436662,6397324,6467682,6454123,6390972,6390088,6429050,6416162,6480062,6415027,1588,2131,15340,12222,3166,2402,114,144,1134,519,2,403,6872,20,877,1863,2508,2642,1381,371,3837,17914,2408,1107,3721,161,381,2456,0,1948,3442,1725,196,8,1322,86,50,91,62,182,298,86,3269,0,98,659,2262,366,22473,3101,211,3359,1978,1773,713,791
CAS_COUNT_RD,MBOX0C0,123642772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX0C1,70269201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX1C0,123687165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX1C1,70273475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX2C0,123688922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
