--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) Platinum 8480+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel SapphireRapids processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,1.99995185 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Group 1 Raw,Custom,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Counter,HWThread 2,HWThread 3,HWThread 4,HWThread 5,HWThread 6,HWThread 7,HWThread 8,HWThread 9,HWThread 10,HWThread 11,HWThread 12,HWThread 13,HWThread 14,HWThread 15,HWThread 16,HWThread 17,HWThread 18,HWThread 19,HWThread 20,HWThread 21,HWThread 22,HWThread 23,HWThread 24,HWThread 25,HWThread 26,HWThread 27,HWThread 28,HWThread 29,HWThread 30,HWThread 31,HWThread 32,HWThread 33,HWThread 34,HWThread 35,HWThread 36,HWThread 37,HWThread 38,HWThread 39,HWThread 40,HWThread 41,HWThread 42,HWThread 43,HWThread 44,HWThread 45,HWThread 46,HWThread 47,HWThread 48,HWThread 49,HWThread 50,HWThread 51,HWThread 52,HWThread 53,HWThread 54,HWThread 55,HWThread 56,HWThread 57,HWThread 58,HWThread 59,HWThread 60,HWThread 61,HWThread 62,HWThread 63,HWThread 64,HWThread 65,HWThread 66,HWThread 67,HWThread 68,HWThread 69,HWThread 70,HWThread 71,HWThread 72,HWThread 73,HWThread 74,HWThread 75,HWThread 76,HWThread 77,HWThread 78,HWThread 79,HWThread 80,HWThread 81,HWThread 82,HWThread 83,HWThread 84,HWThread 85,HWThread 86,HWThread 87,HWThread 88,HWThread 89,HWThread 90,HWThread 91,HWThread 92,HWThread 93,HWThread 94,HWThread 95,HWThread 96,HWThread 97,HWThread 98,HWThread 99,HWThread 100,HWThread 101,HWThread 102,HWThread 103,HWThread 104,HWThread 105,HWThread 106,HWThread 107,HWThread 108,HWThread 109,HWThread 110,HWThread 111
Runtime (RDTSC) [s],TSC,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00,5.000079e+00
INSTR_RETIRED_ANY,FIXC0,13043695740,12979803904,13226970878,13067768004,12921323639,13099907215,13189877249,13236277483,13154981940,13212731193,13222128354,13288160305,13004704296,13071224848,13234196370,13002818834,13062706236,13343556165,13131167735,13239309738,13194395532,13139900903,12953211507,13168665612,13282375202,13114467581,13143654482,13070177858,13193103006,13142884359,13113662609,13211502094,13138812741,13210438993,13052196011,13124653986,13186919636,13080269649,13341519049,13024656346,13341375002,13185145861,13142913257,13062370895,13214503854,13242276601,13158112817,13255060590,13341300803,13257233014,13032458100,13083267511,13196814213,13049619098,0,57172,6555,6555,6814,11800,9592,0,5245,0,1592867,0,2488,0,0,2495,2502,0,22632,32775,6814,6555,13369,6814,6312,13535,13276,3784982,15552261,25851,23377,9323,13628,22174,7506,11545,28866,19665,21134,6555,13174,9316,18100,18359,15605,13628,13369,15864,15598,6555,6555,18107,15612,43625486,17884,18107
CPU_CLK_UNHALTED_CORE,FIXC1,14848818565,14857535801,14921921711,14859890494,14858428390,14860585118,14921566853,14922795121,14922359053,14921864270,14922781314,14921484774,14864190528,14859514732,14926128244,14864109493,14867388820,14924245196,14866725378,14924018791,14864964349,14869469144,14864070341,14922353490,14924904344,14862249191,14862864660,14917211436,14921385933,14922484776,14861291730,14919674028,14920534419,14918992835,14864557772,14918116068,14918985085,14865616514,14920443342,14863052082,14921646524,14861806281,14918692938,14861236126,14919743484,14918098416,14922201412,14921590851,14920836846,14922173368,14865328427,14865221869,14921129952,14921702454,0,200605,12305,11816,12637,21309,16336,0,8266,0,765920,0,10599,0,0,5003,3710,0,80037,61610,14210,15928,25598,13029,11898,39428,29759,2306521,22383621,43066,38767,19327,25983,38629,8170,17890,108178,34643,42552,11127,30568,16561,29965,33311,27078,36007,24395,29633,28193,11933,11828,28454,26922,9014010,71637,54991
CPU_CLK_UNHALTED_REF,FIXC2,9911202480,9916914640,9959812080,9918400960,9917367600,9919073680,9959714320,9960687520,9960305520,9959802960,9960463120,9959716400,9921322960,9918052320,9962540480,9921397440,9923476320,9961388240,9922969920,9961174640,9921999280,9924605840,9921282320,9959928000,9961877920,9919883760,9920300480,9956770080,9959884880,9960266400,9919567840,9958448960,9959042800,9957684480,9921612800,9957252400,9957919920,9922204000,9958789360,9920639840,9960125760,9920155600,9958450800,9920118320,9958775040,9957893360,9960671520,9960398720,9959574960,9960603680,9922394880,9922471600,9959694400,9960270000,0,133760,8240,7920,8560,14240,10960,0,5440,0,510880,0,7040,0,0,3360,2480,0,53440,41200,9280,10720,17120,8800,7920,26320,19920,1540720,14940720,28720,25760,12880,17440,25760,5520,11760,72240,23280,28320,7360,20320,10960,20080,22320,18000,24080,16400,19920,18800,8000,7920,19040,17920,6016560,48000,36720
LONGEST_LAT_CACHE_MISS,PMC0,218481000,218650116,220495800,219571106,218341079,219265555,220578776,220661801,219554170,220255544,220757916,220401276,219139435,219562544,221577963,218953382,218881450,219752701,219903731,220138551,221122415,219799770,218309922,219941044,220573883,220217880,220166547,217917401,219457469,218866793,220238434,220121613,219151864,220582841,219847577,218482183,220088829,219854812,219589741,218729863,220557407,220533693,219373681,218793271,220285785,220784163,219496823,220667388,222197305,220873300,219210922,219676246,219953838,218864767,0,972,2,3,4,27,9,0,10,0,384,0,13,0,0,5,3,0,424,51,6,89,8,2,17,88,37,442,153721,21,40,14,7,33,5,13,418,15,39,2,70,10,20,15,12,31,8,21,14,5,2,18,17,6275,340,65
CAS_COUNT_RD,MBOX0C0,1571430708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX0C1,730506479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX1C0,1571206112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX1C1,730588982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX2C0,1571499391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
