--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
CPU name:	Intel(R) Xeon(R) Platinum 8480+
CPU type:	Intel SapphireRapids processor
CPU clock:	2.00 GHz
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
STRUCT,Info,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU name:,Intel(R) Xeon(R) Platinum 8480+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU type:,Intel SapphireRapids processor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CPU clock:,1.999959405 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE,Group 1 Raw,Custom,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event,Counter,HWThread 2,HWThread 3,HWThread 4,HWThread 5,HWThread 6,HWThread 7,HWThread 8,HWThread 9,HWThread 10,HWThread 11,HWThread 12,HWThread 13,HWThread 14,HWThread 15,HWThread 16,HWThread 17,HWThread 18,HWThread 19,HWThread 20,HWThread 21,HWThread 22,HWThread 23,HWThread 24,HWThread 25,HWThread 26,HWThread 27,HWThread 28,HWThread 29,HWThread 30,HWThread 31,HWThread 32,HWThread 33,HWThread 34,HWThread 35,HWThread 36,HWThread 37,HWThread 38,HWThread 39,HWThread 40,HWThread 41,HWThread 42,HWThread 43,HWThread 44,HWThread 45,HWThread 46,HWThread 47,HWThread 48,HWThread 49,HWThread 50,HWThread 51,HWThread 52,HWThread 53,HWThread 54,HWThread 55,HWThread 56,HWThread 57,HWThread 58,HWThread 59,HWThread 60,HWThread 61,HWThread 62,HWThread 63,HWThread 64,HWThread 65,HWThread 66,HWThread 67,HWThread 68,HWThread 69,HWThread 70,HWThread 71,HWThread 72,HWThread 73,HWThread 74,HWThread 75,HWThread 76,HWThread 77,HWThread 78,HWThread 79,HWThread 80,HWThread 81,HWThread 82,HWThread 83,HWThread 84,HWThread 85,HWThread 86,HWThread 87,HWThread 88,HWThread 89,HWThread 90,HWThread 91,HWThread 92,HWThread 93,HWThread 94,HWThread 95,HWThread 96,HWThread 97,HWThread 98,HWThread 99,HWThread 100,HWThread 101,HWThread 102,HWThread 103,HWThread 104,HWThread 105,HWThread 106,HWThread 107,HWThread 108,HWThread 109,HWThread 110,HWThread 111
Runtime (RDTSC) [s],TSC,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00,5.000074e+00
INSTR_RETIRED_ANY,FIXC0,10761231111,10911232823,10880671305,10934408794,10897662251,10787867280,10840192297,10807095650,10953075142,10815532813,10908967051,10822317917,10684510153,10801029530,10818751271,10860603600,10845137589,10889915897,10973987747,10874347996,10821889199,10776166429,10810912857,10769127975,10919980278,10872855405,10821729703,10855292171,10914162499,10792718635,10919297652,10825561077,10894855750,10799265438,10850656625,10816518585,10736385639,10801637051,10840258708,10854739045,10818345912,10930603623,10923782589,10792324466,10776049191,10911006069,10668025705,10904347918,10803158814,10841919324,10885665937,10854906349,10777580282,10662655647,1861293,14327,6555,42967,15899,43299,13138,9337,6814,38363,672546,664545,24634,17002,2495,13651,6555,2516,0,6828,2119908,6381,5295,0,2509,70251,27148,569305,21735,22714,15197,13124,0,9302,15885,3065,9057,9071,2481,6555,32102,6828,6828,18193,9323,16151,2488,2495,0,0,24704,2495,57074,9529,44032328,45403
CPU_CLK_UNHALTED_CORE,FIXC1,14866470066,14936183309,14933964052,14934131101,14934379738,14933873471,14934267924,14871026184,14921517801,14933238427,14936416124,14865891160,14874944733,14874770209,14871459301,14877127515,14935860674,14936535506,14862234647,14880050929,14875883762,14870579945,14878704833,14933718520,14935001716,14933173334,14884714330,14934608593,14932576559,14933618185,14933046640,14871448685,14932321296,14876815381,14873889187,14869713813,14876112898,14871344434,14876409250,14932815081,14875062767,14930996930,14932185064,14932706777,14881173968,14931389119,14879240672,14934665023,14879261467,14880211600,14932617362,14879207089,14882092491,14878943263,964411,34539,15170,119705,29188,82466,24845,21110,22065,89790,371207,369622,64960,33603,3067,27448,11896,3579,0,14649,4963551,27452,10778,0,3878,151908,70931,383425,53921,44522,41291,22645,0,17163,29166,5657,15602,15295,3107,11197,78326,13492,12789,57768,16373,29464,2875,3678,0,0,42433,2913,108086,18083,11078894,147129
CPU_CLK_UNHALTED_REF,FIXC2,9923190320,9969501680,9968311920,9967907920,9968486720,9968009680,9968492400,9926193520,9959918640,9967632000,9969906320,9922723440,9928489440,9928311760,9926433520,9930046880,9969352800,9969518160,9920242720,9932104480,9928599360,9925470800,9930919680,9967597360,9968826960,9967473840,9935018160,9968464400,9967112400,9967795680,9967259920,9926364000,9966665280,9930082560,9927950080,9925096960,9929418240,9926311360,9929603280,9967231600,9928804320,9966010240,9966916000,9967285840,9932590880,9966209680,9931502880,9968564320,9931530000,9932133200,9967057040,9931363600,9933308000,9931316640,643920,23200,10080,80000,19440,54880,16640,14080,14640,59680,247520,246640,43520,22560,2080,18320,7920,2400,0,9680,3313040,18160,7120,0,2560,101280,47360,256400,35840,29920,27520,14960,0,11360,19440,3760,10480,10160,2000,7440,52320,9040,8480,38560,10880,19600,1920,2480,0,0,28400,2000,72640,12000,7394960,98160
LONGEST_LAT_CACHE_MISS,PMC0,230583093,232015940,231765509,232343042,232057324,230625010,231505005,230938345,232599260,230856092,231317572,230649084,229966720,230267304,231284403,231074630,231707529,231520022,231599172,231381152,230417564,230296024,230946690,230499915,232260531,231834186,230506362,231272011,231819592,230463258,232363475,230400186,231570312,229877667,230882861,231069050,230096910,230687995,231336482,231610829,230925367,233264544,232013192,230133219,230560128,231877862,229350076,232988522,230652495,230505705,231023453,230718538,229565223,229878425,549,41,8,297,9,56,4,118,79,68,391,444,188,6,3,5,2,3,0,2,4683,53,6,0,8,390,105,110,90,15,42,0,0,5,8,7,5,7,2,0,90,0,2,100,3,22,2,3,0,0,10,2,83,27,6550,221
CAS_COUNT_RD,MBOX0C0,1784315428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX0C1,530386020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX1C0,1783912348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_WR,MBOX1C1,530425016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAS_COUNT_RD,MBOX2C0,1783950470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
